id,municipio,provincia,gau,nombre_pro,nombre_mun
"0700402","07004",7,"07004",Baleares,Algaida distrito 02
"07005","07005",7,"07005",Baleares,Andratx
"0700601","07006",7,"07006",Baleares,Artàdistrito 01
"0700602","07006",7,"07006",Baleares,Artàdistrito 02
"0700801","07008",7,"07008",Baleares,Binissalem distrito 01
"0700802","07008",7,"07008",Baleares,Binissalem distrito 02
"0701001","07010",7,GAU Palma de Mallorca,Baleares,Bunyola distrito 01
"0701002","07010",7,GAU Palma de Mallorca,Baleares,Bunyola distrito 02
"0701101","07011",7,GAU Palma de Mallorca,Baleares,Calviàdistrito 01
"0701102","07011",7,GAU Palma de Mallorca,Baleares,Calviàdistrito 02
"0701103","07011",7,GAU Palma de Mallorca,Baleares,Calviàdistrito 03
"0701104","07011",7,GAU Palma de Mallorca,Baleares,Calviàdistrito 04
"0701105","07011",7,GAU Palma de Mallorca,Baleares,Calviàdistrito 05
"0701106","07011",7,GAU Palma de Mallorca,Baleares,Calviàdistrito 06
07012_AM,07012_AM,7,07012_AM,Baleares,Campanet agregacion de municipios
"0701301","07013",7,"07013",Baleares,Campos distrito 01
"0701302","07013",7,"07013",Baleares,Campos distrito 02
"07014","07014",7,"07014",Baleares,Capdepera
"0701501","07015",7,"07015",Baleares,Ciutadella de Menorca distrito 01
"0701502","07015",7,"07015",Baleares,Ciutadella de Menorca distrito 02
"0701503","07015",7,"07015",Baleares,Ciutadella de Menorca distrito 03
"0701504","07015",7,"07015",Baleares,Ciutadella de Menorca distrito 04
"07016","07016",7,"07016",Baleares,Consell
"07020","07020",7,GAU Palma de Mallorca,Baleares,Esporles
"0702201","07022",7,"07022",Baleares,Felanitx distrito 01
"0702202","07022",7,"07022",Baleares,Felanitx distrito 02
"0702203","07022",7,"07022",Baleares,Felanitx distrito 03
"0702204","07022",7,"07022",Baleares,Felanitx distrito 04
07023_AM,07023_AM,7,07023_AM,Baleares,Ferreries agregacion de municipios
"07024","07024",7,"07024",Baleares,Formentera
"07026","07026",7,GAU Eivissa,Baleares,Eivissa
"0702701","07027",7,"07027",Baleares,Inca distrito 01
"0702702","07027",7,"07027",Baleares,Inca distrito 02
"0702703","07027",7,"07027",Baleares,Inca distrito 03
07028_AM,07028_AM,7,07028_AM,Baleares,Lloret de Vistalegre agregacion de municipios
"0702901","07029",7,"07029",Baleares,Lloseta distrito 01
"0702902","07029",7,"07029",Baleares,Lloseta distrito 02
07030_AM,07030_AM,7,07030_AM,Baleares,Llubí agregacion de municipios
"07031","07031",7,GAU Palma de Mallorca,Baleares,Llucmajor
"07032","07032",7,"07032",Baleares,Maó-Mahón
"07033","07033",7,"07033",Baleares,Manacor
"0703601","07036",7,GAU Palma de Mallorca,Baleares,Marratxí distrito 01
"0703602","07036",7,GAU Palma de Mallorca,Baleares,Marratxí distrito 02
"07037","07037",7,"07037",Baleares,"Mercadal, Es"
07038_AM,07038_AM,7,07038_AM,Baleares,Montuïri agregacion de municipios
"0703901","07039",7,"07039",Baleares,Muro distrito 01
"0703902","07039",7,"07039",Baleares,Muro distrito 02
"0704001","07040",7,GAU Palma de Mallorca,Baleares,Palma distrito 01
"0704002","07040",7,GAU Palma de Mallorca,Baleares,Palma distrito 02
"0704003","07040",7,GAU Palma de Mallorca,Baleares,Palma distrito 03
"0704004","07040",7,GAU Palma de Mallorca,Baleares,Palma distrito 04
"0704005","07040",7,GAU Palma de Mallorca,Baleares,Palma distrito 05
07041_AM,07041_AM,7,07041_AM,Baleares,Petra agregacion de municipios
"07042","07042",7,"07042",Baleares,Pollença
"0704301","07043",7,"07043",Baleares,Porreres distrito 01
"0704302","07043",7,"07043",Baleares,Porreres distrito 02
"07044","07044",7,"07044",Baleares,"Pobla, Sa"
07045_AM,07045_AM,7,07045_AM,Baleares,Puigpunyent agregacion de municipios
"0704601","07046",7,"07046",Baleares,Sant Antoni de Portmany distrito 01
"0704602","07046",7,"07046",Baleares,Sant Antoni de Portmany distrito 02
07047_AM,07047_AM,7,07047_AM,Baleares,Sencelles agregacion de municipios
"0704801","07048",7,GAU Eivissa,Baleares,Sant Josep de sa Talaia distrito 01
"0704802","07048",7,GAU Eivissa,Baleares,Sant Josep de sa Talaia distrito 02
"07050","07050",7,"07050",Baleares,Sant Joan de Labritja
"0705101","07051",7,"07051",Baleares,Sant Llorenç des Cardassar distrito 01
"0705102","07051",7,"07051",Baleares,Sant Llorenç des Cardassar distrito 02
"0705201","07052",7,"07052",Baleares,Sant Lluís distrito 01
"0705202","07052",7,"07052",Baleares,Sant Lluís distrito 02
"0705401","07054",7,GAU Eivissa,Baleares,Santa Eulària des Riu distrito 01
"0705402","07054",7,GAU Eivissa,Baleares,Santa Eulària des Riu distrito 02
"0705403","07054",7,GAU Eivissa,Baleares,Santa Eulària des Riu distrito 03
"0705404","07054",7,GAU Eivissa,Baleares,Santa Eulària des Riu distrito 04
"0705405","07054",7,GAU Eivissa,Baleares,Santa Eulària des Riu distrito 05
"07055","07055",7,"07055",Baleares,Santa Margalida
"0705601","07056",7,GAU Palma de Mallorca,Baleares,Santa María del Camí distrito 01
"0705602","07056",7,GAU Palma de Mallorca,Baleares,Santa María del Camí distrito 02
"0705701","07057",7,"07057",Baleares,Santanyí distrito 01
"0705702","07057",7,"07057",Baleares,Santanyí distrito 02
07058_AM,07058_AM,7,07058_AM,Baleares,Selva agregacion de municipios
"07059","07059",7,"07059",Baleares,"Salines, Ses"
"07060","07060",7,"07060",Baleares,Sineu
"0706101","07061",7,"07061",Baleares,Sóller distrito 01
"0706102","07061",7,"07061",Baleares,Sóller distrito 02
"0706103","07061",7,"07061",Baleares,Sóller distrito 03
"07062","07062",7,"07062",Baleares,Son Servera
"07064","07064",7,"07064",Baleares,"Castell, Es"
"07065","07065",7,"07065",Baleares,Vilafranca de Bonany
"08001","08001",8,GAU Barcelona,Barcelona,Abrera
"08003","08003",8,GAU Barcelona,Barcelona,Alella
"08005","08005",8,GAU Barcelona,Barcelona,"Ametlla del Vallès, L'"
"0800601","08006",8,GAU Barcelona,Barcelona,Arenys de Mar distrito 01
"0800602","08006",8,GAU Barcelona,Barcelona,Arenys de Mar distrito 02
"0800701","08007",8,GAU Barcelona,Barcelona,Arenys de Munt distrito 01
"0800702","08007",8,GAU Barcelona,Barcelona,Arenys de Munt distrito 02
"0800901","08009",8,GAU Barcelona,Barcelona,Argentona distrito 01
"0800902","08009",8,GAU Barcelona,Barcelona,Argentona distrito 02
08010_AM,08010_AM,8,08010_AM,Barcelona,Artés agregacion de municipios
08011_AM,08011_AM,8,08011_AM,Barcelona,Aviàagregacion de municipios
"08014","08014",8,GAU Barcelona,Barcelona,Aiguafreda
"0801501","08015",8,GAU Barcelona,Barcelona,Badalona distrito 01
"0801502","08015",8,GAU Barcelona,Barcelona,Badalona distrito 02
"0801503","08015",8,GAU Barcelona,Barcelona,Badalona distrito 03
"0801504","08015",8,GAU Barcelona,Barcelona,Badalona distrito 04
"0801505","08015",8,GAU Barcelona,Barcelona,Badalona distrito 05
"0801506","08015",8,GAU Barcelona,Barcelona,Badalona distrito 06
"0801507","08015",8,GAU Barcelona,Barcelona,Badalona distrito 07
"0801508","08015",8,GAU Barcelona,Barcelona,Badalona distrito 08
"0801509","08015",8,GAU Barcelona,Barcelona,Badalona distrito 09
08016_AM,08016_AM,8,08016_AM,Barcelona,Bagàagregacion de municipios
"08017","08017",8,"08017",Barcelona,BalenyÍ
08018_AM,08018_AM,8,08018_AM,Barcelona,Balsareny agregacion de municipios
"0801901","08019",8,GAU Barcelona,Barcelona,Barcelona distrito 01
"0801902","08019",8,GAU Barcelona,Barcelona,Barcelona distrito 02
"0801903","08019",8,GAU Barcelona,Barcelona,Barcelona distrito 03
"0801904","08019",8,GAU Barcelona,Barcelona,Barcelona distrito 04
"0801905","08019",8,GAU Barcelona,Barcelona,Barcelona distrito 05
"0801906","08019",8,GAU Barcelona,Barcelona,Barcelona distrito 06
"0801907","08019",8,GAU Barcelona,Barcelona,Barcelona distrito 07
"0801908","08019",8,GAU Barcelona,Barcelona,Barcelona distrito 08
"0801909","08019",8,GAU Barcelona,Barcelona,Barcelona distrito 09
"0801910","08019",8,GAU Barcelona,Barcelona,Barcelona distrito 10
"08020","08020",8,GAU Barcelona,Barcelona,Begues
"08022","08022",8,"08022",Barcelona,Berga
"08023","08023",8,GAU Barcelona,Barcelona,Bigues i Riells
"08029","08029",8,GAU Barcelona,Barcelona,Cabrera de Mar
"08030","08030",8,GAU Barcelona,Barcelona,Cabrils
"08031","08031",8,"08031",Barcelona,Calaf
"08032","08032",8,GAU Barcelona,Barcelona,Caldes d'Estrac
"08033","08033",8,GAU Barcelona,Barcelona,Caldes de Montbui
08034_AM,08034_AM,8,08034_AM,Barcelona,Calders agregacion de municipios
"0803501","08035",8,GAU Barcelona,Barcelona,Calella distrito 01
"0803502","08035",8,GAU Barcelona,Barcelona,Calella distrito 02
"0803503","08035",8,GAU Barcelona,Barcelona,Calella distrito 03
08037_AM,08037_AM,8,08037_AM,Barcelona,Calldetenes agregacion de municipios
08038_AM,08038_AM,8,08038_AM,Barcelona,Callús agregacion de municipios
"08040","08040",8,GAU Barcelona,Barcelona,Canet de Mar
"08041","08041",8,GAU Barcelona,Barcelona,Canovelles
"08042","08042",8,GAU Barcelona,Barcelona,Cànoves i Samalús
"08043","08043",8,GAU Barcelona,Barcelona,Canyelles
08044_AM,08044_AM,8,08044_AM,Barcelona,Capellades agregacion de municipios
"0804601","08046",8,GAU Barcelona,Barcelona,Cardedeu distrito 01
"0804602","08046",8,GAU Barcelona,Barcelona,Cardedeu distrito 02
"0804603","08046",8,GAU Barcelona,Barcelona,Cardedeu distrito 03
08047_AM,08047_AM,8,08047_AM,Barcelona,Cardona agregacion de municipios
"08051","08051",8,GAU Barcelona,Barcelona,Castellar del Vallès
"08053","08053",8,"08053",Barcelona,Castellbell i el Vilar
"08054","08054",8,GAU Barcelona,Barcelona,Castellbisbal
"0805601","08056",8,GAU Barcelona,Barcelona,Castelldefels distrito 01
"0805602","08056",8,GAU Barcelona,Barcelona,Castelldefels distrito 02
"0805603","08056",8,GAU Barcelona,Barcelona,Castelldefels distrito 03
"0805604","08056",8,GAU Barcelona,Barcelona,Castelldefels distrito 04
"0805605","08056",8,GAU Barcelona,Barcelona,Castelldefels distrito 05
"08064","08064",8,GAU Barcelona,Barcelona,Castellterçol
"08067","08067",8,"08067",Barcelona,Centelles
"08068","08068",8,GAU Barcelona,Barcelona,Cervelló
"08069","08069",8,GAU Barcelona,Barcelona,Collbató
"08072","08072",8,GAU Barcelona,Barcelona,Corbera de Llobregat
"0807301","08073",8,GAU Barcelona,Barcelona,Cornellà de Llobregat distrito 01
"0807302","08073",8,GAU Barcelona,Barcelona,Cornellà de Llobregat distrito 02
"0807303","08073",8,GAU Barcelona,Barcelona,Cornellà de Llobregat distrito 03
"0807304","08073",8,GAU Barcelona,Barcelona,Cornellà de Llobregat distrito 04
"0807305","08073",8,GAU Barcelona,Barcelona,Cornellà de Llobregat distrito 05
"0807306","08073",8,GAU Barcelona,Barcelona,Cornellà de Llobregat distrito 06
"08074","08074",8,GAU Barcelona,Barcelona,Cubelles
"08075","08075",8,GAU Barcelona,Barcelona,Dosrius
"0807601","08076",8,GAU Barcelona,Barcelona,Esparreguera distrito 01
"0807602","08076",8,GAU Barcelona,Barcelona,Esparreguera distrito 02
"08077","08077",8,GAU Barcelona,Barcelona,Esplugues de Llobregat
08085_AM,08085_AM,8,08085_AM,Barcelona,Font-rubí agregacion de municipios
"08086","08086",8,GAU Barcelona,Barcelona,"Franqueses del Vallès, Les"
"0808801","08088",8,GAU Barcelona,Barcelona,"Garriga, La distrito 01"
"0808802","08088",8,GAU Barcelona,Barcelona,"Garriga, La distrito 02"
"0808901","08089",8,GAU Barcelona,Barcelona,Gavàdistrito 01
"0808902","08089",8,GAU Barcelona,Barcelona,Gavàdistrito 02
"0808903","08089",8,GAU Barcelona,Barcelona,Gavàdistrito 03
"0808904","08089",8,GAU Barcelona,Barcelona,Gavàdistrito 04
08091_AM,08091_AM,8,GAU Barcelona,Barcelona,Gelida agregacion de municipios
"08092","08092",8,"08092",Barcelona,Gironella
08094_AM,08094_AM,8,GAU Barcelona,Barcelona,"Granada, La agregacion de municipios"
"0809601","08096",8,GAU Barcelona,Barcelona,Granollers distrito 01
"0809602","08096",8,GAU Barcelona,Barcelona,Granollers distrito 02
"0809603","08096",8,GAU Barcelona,Barcelona,Granollers distrito 03
"0809604","08096",8,GAU Barcelona,Barcelona,Granollers distrito 04
08097_AM,08097_AM,8,08097_AM,Barcelona,Gualba agregacion de municipios
08098_AM,08098_AM,8,08098_AM,Barcelona,Sant Salvador de Guardiola agregacion de municipios
"08100","08100",8,"08100",Barcelona,Gurb
"0810101","08101",8,GAU Barcelona,Barcelona,"Hospitalet de Llobregat, L' distrito 01"
"0810102","08101",8,GAU Barcelona,Barcelona,"Hospitalet de Llobregat, L' distrito 02"
"0810103","08101",8,GAU Barcelona,Barcelona,"Hospitalet de Llobregat, L' distrito 03"
"0810104","08101",8,GAU Barcelona,Barcelona,"Hospitalet de Llobregat, L' distrito 04"
"0810105","08101",8,GAU Barcelona,Barcelona,"Hospitalet de Llobregat, L' distrito 05"
"0810106","08101",8,GAU Barcelona,Barcelona,"Hospitalet de Llobregat, L' distrito 06"
"08102","08102",8,"08102",Barcelona,Igualada
"08105","08105",8,GAU Barcelona,Barcelona,"Llagosta, La"
"0810601","08106",8,GAU Barcelona,Barcelona,Llinars del Vallès distrito 01
"0810602","08106",8,GAU Barcelona,Barcelona,Llinars del Vallès distrito 02
"08107","08107",8,GAU Barcelona,Barcelona,Lliçà d'Amunt
"08108","08108",8,GAU Barcelona,Barcelona,Lliçà de Vall
"0811001","08110",8,GAU Barcelona,Barcelona,Malgrat de Mar distrito 01
"0811002","08110",8,GAU Barcelona,Barcelona,Malgrat de Mar distrito 02
"0811201","08112",8,"08112",Barcelona,Manlleu distrito 01
"0811202","08112",8,"08112",Barcelona,Manlleu distrito 02
"0811203","08112",8,"08112",Barcelona,Manlleu distrito 03
"0811204","08112",8,"08112",Barcelona,Manlleu distrito 04
"0811302","08113",8,GAU Manresa,Barcelona,Manresa distrito 02
0811303_AD,"08113",8,GAU Manresa,Barcelona,Manresa distrito 03 agregacion de distritos
"0811304","08113",8,GAU Manresa,Barcelona,Manresa distrito 04
"0811305","08113",8,GAU Manresa,Barcelona,Manresa distrito 05
"0811401","08114",8,GAU Barcelona,Barcelona,Martorell distrito 01
"0811402","08114",8,GAU Barcelona,Barcelona,Martorell distrito 02
"0811403","08114",8,GAU Barcelona,Barcelona,Martorell distrito 03
"0811404","08114",8,GAU Barcelona,Barcelona,Martorell distrito 04
08115_AM,08115_AM,8,GAU Barcelona,Barcelona,Martorelles agregacion de municipios
"08117","08117",8,"08117",Barcelona,"Masies de Voltregà, Les"
"0811801","08118",8,GAU Barcelona,Barcelona,"Masnou, El distrito 01"
"0811802","08118",8,GAU Barcelona,Barcelona,"Masnou, El distrito 02"
"08119","08119",8,"08119",Barcelona,Masquefa
"08120","08120",8,GAU Barcelona,Barcelona,Matadepera
"0812101","08121",8,GAU Barcelona,Barcelona,Mataró distrito 01
"0812102","08121",8,GAU Barcelona,Barcelona,Mataró distrito 02
"0812103","08121",8,GAU Barcelona,Barcelona,Mataró distrito 03
"0812104","08121",8,GAU Barcelona,Barcelona,Mataró distrito 04
"0812105","08121",8,GAU Barcelona,Barcelona,Mataró distrito 05
"0812106","08121",8,GAU Barcelona,Barcelona,Mataró distrito 06
08122_AM,08122_AM,8,08122_AM,Barcelona,Mediona agregacion de municipios
"08123","08123",8,GAU Barcelona,Barcelona,Molins de Rei
"0812401","08124",8,GAU Barcelona,Barcelona,Mollet del Vallès distrito 01
"0812402","08124",8,GAU Barcelona,Barcelona,Mollet del Vallès distrito 02
"0812403","08124",8,GAU Barcelona,Barcelona,Mollet del Vallès distrito 03
"0812501","08125",8,GAU Barcelona,Barcelona,Montcada i Reixac distrito 01
"0812502","08125",8,GAU Barcelona,Barcelona,Montcada i Reixac distrito 02
"0812503","08125",8,GAU Barcelona,Barcelona,Montcada i Reixac distrito 03
"0812504","08125",8,GAU Barcelona,Barcelona,Montcada i Reixac distrito 04
"0812505","08125",8,GAU Barcelona,Barcelona,Montcada i Reixac distrito 05
"0812506","08125",8,GAU Barcelona,Barcelona,Montcada i Reixac distrito 06
"08126","08126",8,GAU Barcelona,Barcelona,Montgat
08127_AM,08127_AM,8,08127_AM,Barcelona,Monistrol de Montserrat agregacion de municipios
"08135","08135",8,GAU Barcelona,Barcelona,Montmeló
"0813601","08136",8,GAU Barcelona,Barcelona,Montornès del Vallès distrito 01
"0813602","08136",8,GAU Barcelona,Barcelona,Montornès del Vallès distrito 02
"08138","08138",8,"08138",Barcelona,MoiÍ
"08140","08140",8,"08140",Barcelona,Navarcles
"08141","08141",8,"08141",Barcelona,Navàs
"08143","08143",8,"08143",Barcelona,Òdena
08145_AM,08145_AM,8,08145_AM,Barcelona,Olèrdola agregacion de municipios
"08147","08147",8,GAU Barcelona,Barcelona,Olesa de Montserrat
"08148","08148",8,GAU Barcelona,Barcelona,Olivella
08149_AM,08149_AM,8,08149_AM,Barcelona,Olost agregacion de municipios
"08155","08155",8,GAU Barcelona,Barcelona,Palafolls
"08156","08156",8,GAU Barcelona,Barcelona,Palau-solità i Plegamans
"08157","08157",8,GAU Barcelona,Barcelona,PallejÍ
"08158","08158",8,GAU Barcelona,Barcelona,"Papiol, El"
"0815901","08159",8,GAU Barcelona,Barcelona,Parets del Vallès distrito 01
"0815902","08159",8,GAU Barcelona,Barcelona,Parets del Vallès distrito 02
"08161","08161",8,"08161",Barcelona,Piera
08162_AM,08162_AM,8,08162_AM,Barcelona,"Hostalets de Pierola, Els agregacion de municipios"
"08163","08163",8,GAU Barcelona,Barcelona,Pineda de Mar
"08167","08167",8,GAU Barcelona,Barcelona,PolinyÍ
"0816901","08169",8,GAU Barcelona,Barcelona,"Prat de Llobregat, El distrito 01"
"0816902","08169",8,GAU Barcelona,Barcelona,"Prat de Llobregat, El distrito 02"
"0816903","08169",8,GAU Barcelona,Barcelona,"Prat de Llobregat, El distrito 03"
"0816904","08169",8,GAU Barcelona,Barcelona,"Prat de Llobregat, El distrito 04"
"0816905","08169",8,GAU Barcelona,Barcelona,"Prat de Llobregat, El distrito 05"
08170_AM,08170_AM,8,08170_AM,Barcelona,"Prats de Rei, Els agregacion de municipios"
"08171","08171",8,"08171",Barcelona,Prats de Lluçanès
"0817201","08172",8,GAU Barcelona,Barcelona,Premià de Mar distrito 01
"0817202","08172",8,GAU Barcelona,Barcelona,Premià de Mar distrito 02
"0817203","08172",8,GAU Barcelona,Barcelona,Premià de Mar distrito 03
08175_AM,08175_AM,8,08175_AM,Barcelona,Puig-reig agregacion de municipios
"0818001","08180",8,GAU Barcelona,Barcelona,Ripollet distrito 01
"0818002","08180",8,GAU Barcelona,Barcelona,Ripollet distrito 02
"08181","08181",8,GAU Barcelona,Barcelona,"Roca del Vallès, La"
"08182","08182",8,"08182",Barcelona,"Pont de Vilomara i Rocafort, El"
"08183","08183",8,"08183",Barcelona,Roda de Ter
"0818401","08184",8,GAU Barcelona,Barcelona,Rubí distrito 01
"0818402","08184",8,GAU Barcelona,Barcelona,Rubí distrito 02
"0818403","08184",8,GAU Barcelona,Barcelona,Rubí distrito 03
"0818404","08184",8,GAU Barcelona,Barcelona,Rubí distrito 04
"0818701","08187",8,GAU Barcelona,Barcelona,Sabadell distrito 01
"0818702","08187",8,GAU Barcelona,Barcelona,Sabadell distrito 02
"0818703","08187",8,GAU Barcelona,Barcelona,Sabadell distrito 03
"0818704","08187",8,GAU Barcelona,Barcelona,Sabadell distrito 04
"0818705","08187",8,GAU Barcelona,Barcelona,Sabadell distrito 05
"0818706","08187",8,GAU Barcelona,Barcelona,Sabadell distrito 06
"0818707","08187",8,GAU Barcelona,Barcelona,Sabadell distrito 07
"08191","08191",8,"08191",Barcelona,Sallent
"08192","08192",8,GAU Manresa,Barcelona,Santpedor
"08194","08194",8,GAU Barcelona,Barcelona,Sant Adrià de Besòs
"08196","08196",8,GAU Barcelona,Barcelona,Sant Andreu de la Barca
"0819701","08197",8,GAU Barcelona,Barcelona,Sant Andreu de Llavaneres distrito 01
"0819702","08197",8,GAU Barcelona,Barcelona,Sant Andreu de Llavaneres distrito 02
"08198","08198",8,GAU Barcelona,Barcelona,Sant Antoni de Vilamajor
