id,id_municipio,id_provincia,gau,provincia,distrito,municipio,poblacion
"32086","32086","32","32086",Ourense,Viana do Bolo,Viana do Bolo,"2787.0"
32088_AM,32088_AM,"32",32088_AM,Ourense,Vilamartín de Valdeorras agregacion de municipios,Vilamartín de Valdeorras agregacion de municipios,"3143.0"
32091_AM,32091_AM,"32",32091_AM,Ourense,Vilardevós agregacion de municipios,Vilardevós agregacion de municipios,"5441.0"
33001_AM,33001_AM,"33",33001_AM,Asturias,Allande agregacion de municipios,Allande agregacion de municipios,"4446.0"
"33002","33002","33","33002",Asturias,Aller,Aller,"10346.0"
"33004","33004","33",GAU Central de Asturias,Asturias,Avilés,Avilés,"76874.0"
33006_AM,33006_AM,"33",33006_AM,Asturias,Bimenes agregacion de municipios,Bimenes agregacion de municipios,"4099.0"
33007_AM,33007_AM,"33",33007_AM,Asturias,Boal agregacion de municipios,Boal agregacion de municipios,"3417.0"
33008_AM,33008_AM,"33",33008_AM,Asturias,Cabrales agregacion de municipios,Cabrales agregacion de municipios,"6151.0"
"33011","33011","33","33011",Asturias,Cangas del Narcea,Cangas del Narcea,"11966.0"
"33012","33012","33","33012",Asturias,Cangas de Onís,Cangas de Onís,"6195.0"
"33014","33014","33",GAU Central de Asturias,Asturias,Carreño,Carreño,"10288.0"
33015_AM,33015_AM,"33",33015_AM,Asturias,Caso agregacion de municipios,Caso agregacion de municipios,"3460.0"
"33016","33016","33",GAU Central de Asturias,Asturias,Castrillón,Castrillón,"22299.0"
"33017","33017","33","33017",Asturias,Castropol,Castropol,"3335.0"
"33018","33018","33","33018",Asturias,Coaña,Coaña,"3312.0"
33019_AM,33019_AM,"33",33019_AM,Asturias,Colunga agregacion de municipios,Colunga agregacion de municipios,"3743.0"
33020_AM,33020_AM,"33",GAU Central de Asturias,Asturias,Corvera de Asturias agregacion de municipios,Corvera de Asturias agregacion de municipios,"16615.0"
"33021","33021","33","33021",Asturias,Cudillero,Cudillero,"4968.0"
"33023","33023","33","33023",Asturias,"Franco, El","Franco, El","3780.0"
"3302401","33024","33",GAU Central de Asturias,Asturias,Gijón distrito 01,Gijón,"32209.0"
"3302402","33024","33",GAU Central de Asturias,Asturias,Gijón distrito 02,Gijón,"2560.0"
"3302403","33024","33",GAU Central de Asturias,Asturias,Gijón distrito 03,Gijón,"31990.0"
"3302404","33024","33",GAU Central de Asturias,Asturias,Gijón distrito 04,Gijón,"17327.0"
"3302405","33024","33",GAU Central de Asturias,Asturias,Gijón distrito 05,Gijón,"31007.0"
"3302406","33024","33",GAU Central de Asturias,Asturias,Gijón distrito 06,Gijón,"32866.0"
"3302407","33024","33",GAU Central de Asturias,Asturias,Gijón distrito 07,Gijón,"63704.0"
"3302408","33024","33",GAU Central de Asturias,Asturias,Gijón distrito 08,Gijón,"30423.0"
"3302409","33024","33",GAU Central de Asturias,Asturias,Gijón distrito 09,Gijón,"26810.0"
"33025","33025","33",GAU Central de Asturias,Asturias,Gozón,Gozón,"10412.0"
33026_AM,33026_AM,"33",33026_AM,Asturias,Grado agregacion de municipios,Grado agregacion de municipios,"11521.0"
"33031","33031","33",GAU Central de Asturias,Asturias,Langreo,Langreo,"38683.0"
"33032","33032","33","33032",Asturias,Laviana,Laviana,"12754.0"
"33033","33033","33","33033",Asturias,Lena,Lena,"10596.0"
"33034","33034","33","33034",Asturias,Valdés,Valdés,"11281.0"
"33035","33035","33",GAU Central de Asturias,Asturias,Llanera,Llanera,"13790.0"
"33036","33036","33","33036",Asturias,Llanes,Llanes,"13611.0"
"33037","33037","33",GAU Central de Asturias,Asturias,Mieres,Mieres,"37026.0"
"33038","33038","33",GAU Central de Asturias,Asturias,Morcín,Morcín,"2543.0"
"33040","33040","33","33040",Asturias,Nava,Nava,"5264.0"
"33041","33041","33","33041",Asturias,Navia,Navia,"8302.0"
"33042","33042","33",GAU Central de Asturias,Asturias,Noreña,Noreña,"5113.0"
"3304401","33044","33",GAU Central de Asturias,Asturias,Oviedo distrito 01,Oviedo,"7462.0"
"3304402","33044","33",GAU Central de Asturias,Asturias,Oviedo distrito 02,Oviedo,"9922.0"
"3304403","33044","33",GAU Central de Asturias,Asturias,Oviedo distrito 03,Oviedo,"16420.0"
"3304404","33044","33",GAU Central de Asturias,Asturias,Oviedo distrito 04,Oviedo,"19079.0"
"3304405","33044","33",GAU Central de Asturias,Asturias,Oviedo distrito 05,Oviedo,"17180.0"
"3304406","33044","33",GAU Central de Asturias,Asturias,Oviedo distrito 06,Oviedo,"36716.0"
"3304407","33044","33",GAU Central de Asturias,Asturias,Oviedo distrito 07,Oviedo,"10224.0"
"3304408","33044","33",GAU Central de Asturias,Asturias,Oviedo distrito 08,Oviedo,"19277.0"
"3304409","33044","33",GAU Central de Asturias,Asturias,Oviedo distrito 09,Oviedo,"20961.0"
"3304410","33044","33",GAU Central de Asturias,Asturias,Oviedo distrito 10,Oviedo,"18994.0"
"3304411","33044","33",GAU Central de Asturias,Asturias,Oviedo distrito 11,Oviedo,"8661.0"
"3304412","33044","33",GAU Central de Asturias,Asturias,Oviedo distrito 12,Oviedo,"19141.0"
3304414_AD,"33044","33",GAU Central de Asturias,Asturias,Oviedo distrito 14 agregacion de distritos,Oviedo,"5533.0"
"3304415","33044","33",GAU Central de Asturias,Asturias,Oviedo distrito 15,Oviedo,"3420.0"
"3304416","33044","33",GAU Central de Asturias,Asturias,Oviedo distrito 16,Oviedo,"4562.0"
"33045","33045","33","33045",Asturias,Parres,Parres,"5292.0"
"33049","33049","33","33049",Asturias,Piloña,Piloña,"6921.0"
33051_AM,33051_AM,"33",33051_AM,Asturias,Pravia agregacion de municipios,Pravia agregacion de municipios,"9903.0"
"33056","33056","33","33056",Asturias,Ribadesella,Ribadesella,"5686.0"
33057_AM,33057_AM,"33",33057_AM,Asturias,Ribera de Arriba agregacion de municipios,Ribera de Arriba agregacion de municipios,"3964.0"
"33060","33060","33",GAU Central de Asturias,Asturias,San Martín del Rey Aurelio,San Martín del Rey Aurelio,"15665.0"
"33066","33066","33",GAU Central de Asturias,Asturias,Siero,Siero,"51608.0"
33069_AM,33069_AM,"33",33069_AM,Asturias,Soto del Barco agregacion de municipios,Soto del Barco agregacion de municipios,"5771.0"
"33070","33070","33","33070",Asturias,Tapia de Casariego,Tapia de Casariego,"3683.0"
33072_AM,33072_AM,"33",33072_AM,Asturias,Teverga agregacion de municipios,Teverga agregacion de municipios,"6184.0"
"33073","33073","33","33073",Asturias,Tineo,Tineo,"9096.0"
33074_AM,33074_AM,"33",33074_AM,Asturias,Vegadeo agregacion de municipios,Vegadeo agregacion de municipios,"5634.0"
"33076","33076","33","33076",Asturias,Villaviciosa,Villaviciosa,"14869.0"
34004_AM,34004_AM,"34",34004_AM,Palencia,Aguilar de Campoo agregacion de municipios,Aguilar de Campoo agregacion de municipios,"7225.0"
34017_AM,34017_AM,"34",34017_AM,Palencia,Astudillo agregacion de municipios,Astudillo agregacion de municipios,"5003.0"
"34022253049",,,,,,,NA
34022_AM,34022_AM,"34",34022_AM,Palencia,Baltanás agregacion de municipios,Baltanás agregacion de municipios,"4815.0"
"34023","34023","34",GAU Palencia,Palencia,Venta de Baños,Venta de Baños,"6399.0"
"34024453076",,,,,,,NA
"34024453077",,,,,,,NA
34047_AM,34047_AM,"34",34047_AM,Palencia,Carrión de los Condes agregacion de municipios,Carrión de los Condes agregacion de municipios,"4885.0"
34056_AM,34056_AM,"34",34056_AM,Palencia,Cervera de Pisuerga agregacion de municipios,Cervera de Pisuerga agregacion de municipios,"5270.0"
"34063953072",,,,,,,NA
34069_AM,34069_AM,"34",34069_AM,Palencia,Dueñas agregacion de municipios,Dueñas agregacion de municipios,"4882.0"
"34070953004",,,,,,,NA
"34070953005",,,,,,,NA
"34070953006",,,,,,,NA
"34070953007",,,,,,,NA
"34070953008",,,,,,,NA
"34070953009",,,,,,,NA
"34070953010",,,,,,,NA
"34070953011",,,,,,,NA
"34070953012",,,,,,,NA
"34070953013",,,,,,,NA
"34070953014",,,,,,,NA
"34070953015",,,,,,,NA
"34070953016",,,,,,,NA
"34070953018",,,,,,,NA
"34070953020",,,,,,,NA
"34070953021",,,,,,,NA
"34070953022",,,,,,,NA
"34070953023",,,,,,,NA
"34070953024",,,,,,,NA
"34070953026",,,,,,,NA
"34070953027",,,,,,,NA
"34070953028",,,,,,,NA
"34070953029",,,,,,,NA
"34070953031",,,,,,,NA
"34070953032",,,,,,,NA
"34070953033",,,,,,,NA
"34070953034",,,,,,,NA
"34070953035",,,,,,,NA
"34070953036",,,,,,,NA
"34070953039",,,,,,,NA
"34070953040",,,,,,,NA
"34070953041",,,,,,,NA
"34070953042",,,,,,,NA
"34070953043",,,,,,,NA
"34070953044",,,,,,,NA
"34070953045",,,,,,,NA
"34070953046",,,,,,,NA
"34070953073",,,,,,,NA
"34072453051",,,,,,,NA
"34072453052",,,,,,,NA
"34074053074",,,,,,,NA
"34074253075",,,,,,,NA
34079_AM,34079_AM,"34",34079_AM,Palencia,Grijota agregacion de municipios,Grijota agregacion de municipios,"6143.0"
"34080","34080","34","34080",Palencia,Guardo,Guardo,"5786.0"
"34081953047",,,,,,,NA
34083_AM,34083_AM,"34",34083_AM,Palencia,Herrera de Pisuerga agregacion de municipios,Herrera de Pisuerga agregacion de municipios,"4829.0"
"3412001","34120","34",GAU Palencia,Palencia,Palencia distrito 01,Palencia,"4251.0"
"3412002","34120","34",GAU Palencia,Palencia,Palencia distrito 02,Palencia,"4669.0"
"3412003","34120","34",GAU Palencia,Palencia,Palencia distrito 03,Palencia,"3884.0"
"3412004","34120","34",GAU Palencia,Palencia,Palencia distrito 04,Palencia,"10049.0"
"3412005","34120","34",GAU Palencia,Palencia,Palencia distrito 05,Palencia,"19461.0"
"3412006","34120","34",GAU Palencia,Palencia,Palencia distrito 06,Palencia,"10602.0"
"3412007","34120","34",GAU Palencia,Palencia,Palencia distrito 07,Palencia,"24174.0"
34123_AM,34123_AM,"34",34123_AM,Palencia,Paredes de Nava agregacion de municipios,Paredes de Nava agregacion de municipios,"4566.0"
"34153153078",,,,,,,NA
"34157","34157","34","34157",Palencia,Saldaña,Saldaña,"2950.0"
34171_AM,34171_AM,"34",34171_AM,Palencia,Santibáñez de la Peña agregacion de municipios,Santibáñez de la Peña agregacion de municipios,"4695.0"
"34172653056",,,,,,,NA
34218_AM,34218_AM,"34",34218_AM,Palencia,Villaluenga de la Vega agregacion de municipios,Villaluenga de la Vega agregacion de municipios,"2701.0"
"34225","34225","34",GAU Palencia,Palencia,Villamuriel de Cerrato,Villamuriel de Cerrato,"6470.0"
34232_AM,34232_AM,"34",34232_AM,Palencia,Villarramiel agregacion de municipios,Villarramiel agregacion de municipios,"5414.0"
"35001","35001","35","35001",Las Palmas,Agaete,Agaete,"5695.0"
"35002","35002","35",GAU Gran Canaria Sur,Las Palmas,Agüimes,Agüimes,"32105.0"
35003_AM,35003_AM,"35",35003_AM,Las Palmas,Antigua agregacion de municipios,Antigua agregacion de municipios,"13545.0"
"3500401","35004","35",GAU Arrecife,Las Palmas,Arrecife distrito 01,Arrecife,"22495.0"
"3500402","35004","35",GAU Arrecife,Las Palmas,Arrecife distrito 02,Arrecife,"42002.0"
"35006","35006","35",GAU Las Palmas de Gran Canaria,Las Palmas,Arucas,Arucas,"38535.0"
"35008","35008","35","35008",Las Palmas,Firgas,Firgas,"7513.0"
"35009","35009","35","35009",Las Palmas,Gáldar,Gáldar,"24455.0"
"35010","35010","35","35010",Las Palmas,Haría,Haría,"5365.0"
"3501101","35011","35",GAU Gran Canaria Sur,Las Palmas,Ingenio distrito 01,Ingenio,"10770.0"
"3501102","35011","35",GAU Gran Canaria Sur,Las Palmas,Ingenio distrito 02,Ingenio,"5303.0"
"3501103","35011","35",GAU Gran Canaria Sur,Las Palmas,Ingenio distrito 03,Ingenio,"15814.0"
"35012","35012","35",GAU Gran Canaria Sur,Las Palmas,Mogán,Mogán,"20572.0"
"35013","35013","35","35013",Las Palmas,Moya,Moya,"7833.0"
"35014","35014","35","35014",Las Palmas,"Oliva, La","Oliva, La","27768.0"
"35015","35015","35","35015",Las Palmas,Pájara,Pájara,"21014.0"
"3501601","35016","35",GAU Las Palmas de Gran Canaria,Las Palmas,"Palmas de Gran Canaria, Las distrito 01","Palmas de Gran Canaria, Las","68094.0"
"3501602","35016","35",GAU Las Palmas de Gran Canaria,Las Palmas,"Palmas de Gran Canaria, Las distrito 02","Palmas de Gran Canaria, Las","81188.0"
"3501603","35016","35",GAU Las Palmas de Gran Canaria,Las Palmas,"Palmas de Gran Canaria, Las distrito 03","Palmas de Gran Canaria, Las","70620.0"
"3501604","35016","35",GAU Las Palmas de Gran Canaria,Las Palmas,"Palmas de Gran Canaria, Las distrito 04","Palmas de Gran Canaria, Las","104361.0"
"3501605","35016","35",GAU Las Palmas de Gran Canaria,Las Palmas,"Palmas de Gran Canaria, Las distrito 05","Palmas de Gran Canaria, Las","54412.0"
"3501701","35017","35","35017",Las Palmas,Puerto del Rosario distrito 01,Puerto del Rosario,"32657.0"
"3501702","35017","35","35017",Las Palmas,Puerto del Rosario distrito 02,Puerto del Rosario,"4538.0"
"3501703","35017","35","35017",Las Palmas,Puerto del Rosario distrito 03,Puerto del Rosario,"4591.0"
"3501801","35018","35","35018",Las Palmas,San Bartolomé distrito 01,San Bartolomé,"8618.0"
"3501802","35018","35","35018",Las Palmas,San Bartolomé distrito 02,San Bartolomé,"10440.0"
"3501902","35019","35",GAU Gran Canaria Sur,Las Palmas,San Bartolomé de Tirajana distrito 02,San Bartolomé de Tirajana,"5453.0"
"3501903","35019","35",GAU Gran Canaria Sur,Las Palmas,San Bartolomé de Tirajana distrito 03,San Bartolomé de Tirajana,"33716.0"
3501904_AD,"35019","35",GAU Gran Canaria Sur,Las Palmas,San Bartolomé de Tirajana distrito 04 agregacion de distritos,San Bartolomé de Tirajana,"13897.0"
"35020","35020","35","35020",Las Palmas,"Aldea de San Nicolás, La","Aldea de San Nicolás, La","7516.0"
"35021","35021","35",GAU Las Palmas de Gran Canaria,Las Palmas,Santa Brígida,Santa Brígida,"18297.0"
3502202_AD,"35022","35",GAU Gran Canaria Sur,Las Palmas,Santa Lucía de Tirajana distrito 02 agregacion de distritos,Santa Lucía de Tirajana,"10613.0"
"3502203","35022","35",GAU Gran Canaria Sur,Las Palmas,Santa Lucía de Tirajana distrito 03,Santa Lucía de Tirajana,"62960.0"
"35023","35023","35","35023",Las Palmas,Santa María de Guía de Gran Canaria,Santa María de Guía de Gran Canaria,"13871.0"
"35024","35024","35","35024",Las Palmas,Teguise,Teguise,"23044.0"
35025_AM,35025_AM,"35",35025_AM,Las Palmas,Tejeda agregacion de municipios,Tejeda agregacion de municipios,"2911.0"
"3502601","35026","35",GAU Las Palmas de Gran Canaria,Las Palmas,Telde distrito 01,Telde,"3872.0"
"3502602","35026","35",GAU Las Palmas de Gran Canaria,Las Palmas,Telde distrito 02,Telde,"16431.0"
"3502603","35026","35",GAU Las Palmas de Gran Canaria,Las Palmas,Telde distrito 03,Telde,"31828.0"
"3502604","35026","35",GAU Las Palmas de Gran Canaria,Las Palmas,Telde distrito 04,Telde,"6373.0"
"3502605","35026","35",GAU Las Palmas de Gran Canaria,Las Palmas,Telde distrito 05,Telde,"16834.0"
"3502606","35026","35",GAU Las Palmas de Gran Canaria,Las Palmas,Telde distrito 06,Telde,"27431.0"
"35027","35027","35","35027",Las Palmas,Teror,Teror,"12634.0"
"35028","35028","35","35028",Las Palmas,Tías,Tías,"20801.0"
"35029","35029","35","35029",Las Palmas,Tinajo,Tinajo,"6447.0"
"35030","35030","35","35030",Las Palmas,Tuineje,Tuineje,"15549.0"
"35031","35031","35","35031",Las Palmas,Valsequillo de Gran Canaria,Valsequillo de Gran Canaria,"9382.0"
"35032","35032","35","35032",Las Palmas,Valleseco,Valleseco,"3754.0"
"35033","35033","35","35033",Las Palmas,Vega de San Mateo,Vega de San Mateo,"7645.0"
"35034","35034","35","35034",Las Palmas,Yaiza,Yaiza,"16977.0"
"36001","36001","36","36001",Pontevedra,Arbo,Arbo,"2599.0"
"36002","36002","36","36002",Pontevedra,Barro,Barro,"3622.0"
"3600301","36003","36",GAU Vigo - Pontevedra,Pontevedra,Baiona distrito 01,Baiona,"5916.0"
"3600302","36003","36",GAU Vigo - Pontevedra,Pontevedra,Baiona distrito 02,Baiona,"6370.0"
"36004","36004","36","36004",Pontevedra,Bueu,Bueu,"11987.0"
"36005","36005","36","36005",Pontevedra,Caldas de Reis,Caldas de Reis,"9788.0"
"3600601","36006","36","36006",Pontevedra,Cambados distrito 01,Cambados,"3061.0"
"3600602","36006","36","36006",Pontevedra,Cambados distrito 02,Cambados,"5934.0"
"3600603","36006","36","36006",Pontevedra,Cambados distrito 03,Cambados,"4678.0"
"3600801","36008","36",GAU Vigo - Pontevedra,Pontevedra,Cangas distrito 01,Cangas,"6828.0"
"3600802","36008","36",GAU Vigo - Pontevedra,Pontevedra,Cangas distrito 02,Cangas,"14501.0"
"3600803","36008","36",GAU Vigo - Pontevedra,Pontevedra,Cangas distrito 03,Cangas,"5379.0"
36009_AM,36009_AM,"36",36009_AM,Pontevedra,"Cañiza, A agregacion de municipios","Cañiza, A agregacion de municipios","7076.0"
"36010","36010","36","36010",Pontevedra,Catoira,Catoira,"3316.0"
36013_AM,36013_AM,"36",36013_AM,Pontevedra,Covelo agregacion de municipios,Covelo agregacion de municipios,"4049.0"
"36015","36015","36","36015",Pontevedra,Cuntis,Cuntis,"4643.0"
"36017","36017","36","36017",Pontevedra,"Estrada, A","Estrada, A","20261.0"
36018_AM,36018_AM,"36",36018_AM,Pontevedra,Forcarei agregacion de municipios,Forcarei agregacion de municipios,"5678.0"
"3602101","36021","36",GAU Vigo - Pontevedra,Pontevedra,Gondomar distrito 01,Gondomar,"8256.0"
"3602102","36021","36",GAU Vigo - Pontevedra,Pontevedra,Gondomar distrito 02,Gondomar,"2682.0"
"3602103","36021","36",GAU Vigo - Pontevedra,Pontevedra,Gondomar distrito 03,Gondomar,"3982.0"
"3602201","36022","36","36022",Pontevedra,"Grove, O distrito 01","Grove, O","7604.0"
"3602202","36022","36","36022",Pontevedra,"Grove, O distrito 02","Grove, O","3095.0"
"36023","36023","36","36023",Pontevedra,"Guarda, A","Guarda, A","9991.0"
"36024","36024","36","36024",Pontevedra,Lalín,Lalín,"20199.0"
"3602601","36026","36",GAU Vigo - Pontevedra,Pontevedra,Marín distrito 01,Marín,"16839.0"
"3602602","36026","36",GAU Vigo - Pontevedra,Pontevedra,Marín distrito 02,Marín,"3147.0"
"3602603","36026","36",GAU Vigo - Pontevedra,Pontevedra,Marín distrito 03,Marín,"4262.0"
"36027","36027","36","36027",Pontevedra,Meaño,Meaño,"5314.0"
"36028","36028","36","36028",Pontevedra,Meis,Meis,"4796.0"
"3602901","36029","36",GAU Vigo - Pontevedra,Pontevedra,Moaña distrito 01,Moaña,"9026.0"
"3602902","36029","36",GAU Vigo - Pontevedra,Pontevedra,Moaña distrito 02,Moaña,"4495.0"
"3602903","36029","36",GAU Vigo - Pontevedra,Pontevedra,Moaña distrito 03,Moaña,"5975.0"
36030_AM,36030_AM,"36",36030_AM,Pontevedra,Mondariz agregacion de municipios,Mondariz agregacion de municipios,"5069.0"
"36032","36032","36","36032",Pontevedra,Moraña,Moraña,"4121.0"
"3603301","36033","36",GAU Vigo - Pontevedra,Pontevedra,Mos distrito 01,Mos,"3179.0"
"3603302","36033","36",GAU Vigo - Pontevedra,Pontevedra,Mos distrito 02,Mos,"4489.0"
"3603303","36033","36",GAU Vigo - Pontevedra,Pontevedra,Mos distrito 03,Mos,"7522.0"
"36034","36034","36","36034",Pontevedra,"Neves, As","Neves, As","3770.0"
"3603501","36035","36",GAU Vigo - Pontevedra,Pontevedra,Nigrán distrito 01,Nigrán,"6011.0"
"3603502","36035","36",GAU Vigo - Pontevedra,Pontevedra,Nigrán distrito 02,Nigrán,"6093.0"
"3603503","36035","36",GAU Vigo - Pontevedra,Pontevedra,Nigrán distrito 03,Nigrán,"5901.0"
"36036","36036","36","36036",Pontevedra,Oia,Oia,"3104.0"
"36037","36037","36","36037",Pontevedra,Pazos de Borbén,Pazos de Borbén,"2975.0"
"3603801","36038","36",GAU Vigo - Pontevedra,Pontevedra,Pontevedra distrito 01,Pontevedra,"15739.0"
"3603802","36038","36",GAU Vigo - Pontevedra,Pontevedra,Pontevedra distrito 02,Pontevedra,"40799.0"
"3603803","36038","36",GAU Vigo - Pontevedra,Pontevedra,Pontevedra distrito 03,Pontevedra,"5041.0"
